Caller Method,Caller Library,Virtual Callee Method,Actual Callee Method,Callee Library,Count
org.eclipse.jetty.http.HttpGenerator::setJettyVersion(Ljava/lang/String;)V,jetty-http-9.4.26.v20200117,org.eclipse.jetty.util.StringUtil::getBytes(Ljava/lang/String;)[B,org.eclipse.jetty.util.StringUtil::getBytes(Ljava/lang/String;)[B,jetty-util-9.4.26.v20200117,3
org.eclipse.jetty.server.Utf8HttpWriter::write([CII)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.ByteArrayOutputStream2::getCount()I,org.eclipse.jetty.util.ByteArrayOutputStream2::getCount()I,jetty-util-9.4.26.v20200117,648
org.eclipse.jetty.io.SelectorManager::accept(Ljava/nio/channels/SelectableChannel;Ljava/lang/Object;)V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.io.SelectorManager::chooseSelector()Lorg/eclipse/jetty/io/ManagedSelector;,org.eclipse.jetty.server.ServerConnector$ServerConnectorManager::chooseSelector()Lorg/eclipse/jetty/io/ManagedSelector;,jetty-server-9.4.26.v20200117,3
org.eclipse.jetty.io.AbstractEndPoint::shutdownInput()V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,2
org.eclipse.jetty.server.Utf8HttpWriter::write([CII)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.ByteArrayOutputStream2::setCount(I)V,org.eclipse.jetty.util.ByteArrayOutputStream2::setCount(I)V,jetty-util-9.4.26.v20200117,648
org.eclipse.jetty.servlet.ServletHolder::initServlet()V,jetty-servlet-9.4.26.v20200117,javax.servlet.Servlet::init(Ljavax/servlet/ServletConfig;)V,org.jsoup.integration.servlets.InterruptedServlet::init(Ljavax/servlet/ServletConfig;)V,org.jsoup.integration.servlets,1
org.eclipse.jetty.util.component.AbstractLifeCycle::stop()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::setStopped()V,org.eclipse.jetty.server.HttpConnectionFactory::setStopped()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.server.Request::getParts()Ljava/util/Collection;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpFields::valueParameters(Ljava/lang/String;Ljava/util/Map;)Ljava/lang/String;,org.eclipse.jetty.http.HttpFields::valueParameters(Ljava/lang/String;Ljava/util/Map;)Ljava/lang/String;,jetty-http-9.4.26.v20200117,2
org.eclipse.jetty.util.component.ContainerLifeCycle::doStop()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::stop(Lorg/eclipse/jetty/util/component/LifeCycle;)V,org.eclipse.jetty.io.ManagedSelector::stop(Lorg/eclipse/jetty/util/component/LifeCycle;)V,jetty-io-9.4.26.v20200117,4
org.eclipse.jetty.util.component.ContainerLifeCycle::manage(Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;)V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::getStopTimeout()J,org.eclipse.jetty.server.ServerConnector::getStopTimeout()J,jetty-server-9.4.26.v20200117,3
org.eclipse.jetty.server.Response::addCookie(Ljavax/servlet/http/Cookie;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpCookie::getCommentWithoutAttributes(Ljava/lang/String;)Ljava/lang/String;,org.eclipse.jetty.http.HttpCookie::getCommentWithoutAttributes(Ljava/lang/String;)Ljava/lang/String;,jetty-http-9.4.26.v20200117,2
org.eclipse.jetty.server.Request::getQueryString()Ljava/lang/String;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.MetaData$Request::getURI()Lorg/eclipse/jetty/http/HttpURI;,org.eclipse.jetty.http.MetaData$Request::getURI()Lorg/eclipse/jetty/http/HttpURI;,jetty-http-9.4.26.v20200117,21
org.eclipse.jetty.server.HttpConnection::onCompleted()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpParser::close()V,org.eclipse.jetty.http.HttpParser::close()V,jetty-http-9.4.26.v20200117,1
org.jsoup.select.NodeTraversor::filter(Lorg/jsoup/select/NodeFilter;Lorg/jsoup/nodes/Node;)Lorg/jsoup/select/NodeFilter$FilterResult;,jsoup-1.13.1,org.jsoup.select.NodeFilter::tail(Lorg/jsoup/nodes/Node;I)Lorg/jsoup/select/NodeFilter$FilterResult;,org.jsoup.select.TraversorTest$4::tail(Lorg/jsoup/nodes/Node;I)Lorg/jsoup/select/NodeFilter$FilterResult;,org.jsoup.select,5
org.eclipse.jetty.io.ManagedSelector$Accept::run()V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.io.SelectorManager::onAccepted(Ljava/nio/channels/SelectableChannel;)V,org.eclipse.jetty.server.ServerConnector$ServerConnectorManager::onAccepted(Ljava/nio/channels/SelectableChannel;)V,jetty-server-9.4.26.v20200117,3
org.eclipse.jetty.server.HttpChannel::dispatch(Ljavax/servlet/DispatcherType;Lorg/eclipse/jetty/server/HttpChannel$Dispatchable;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.server.HttpChannel$Dispatchable::dispatch()V,org.eclipse.jetty.server.HttpChannel$$Lambda$35/851825635::dispatch()V,org.eclipse.jetty.server,56
org.eclipse.jetty.util.component.AbstractLifeCycle::stop()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::doStop()V,org.eclipse.jetty.server.HttpConnectionFactory::doStop()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.server.Response::recycle()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpFields::clear()V,org.eclipse.jetty.http.HttpFields::clear()V,jetty-http-9.4.26.v20200117,56
javax.servlet.http.HttpServlet::service(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,javax.servlet-api-3.1.0,javax.servlet.http.HttpServlet::doPut(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,org.jsoup.integration.servlets.EchoServlet::doPut(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,org.jsoup.integration.servlets,1
org.eclipse.jetty.http.HttpURI::decodeQueryTo(Lorg/eclipse/jetty/util/MultiMap;)V,jetty-http-9.4.26.v20200117,org.eclipse.jetty.util.UrlEncoded::decodeUtf8To(Ljava/lang/String;Lorg/eclipse/jetty/util/MultiMap;)V,org.eclipse.jetty.util.UrlEncoded::decodeUtf8To(Ljava/lang/String;Lorg/eclipse/jetty/util/MultiMap;)V,jetty-util-9.4.26.v20200117,9
org.eclipse.jetty.server.HttpChannelState::recycle()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,56
org.eclipse.jetty.util.component.ContainerLifeCycle::doStart()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::doStart()V,org.eclipse.jetty.io.ManagedSelector::doStart()V,jetty-io-9.4.26.v20200117,4
org.eclipse.jetty.io.ManagedSelector::createEndPoint(Ljava/nio/channels/SelectableChannel;Ljava/nio/channels/SelectionKey;)V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.io.SelectorManager::connectionOpened(Lorg/eclipse/jetty/io/Connection;)V,org.eclipse.jetty.server.ServerConnector$ServerConnectorManager::connectionOpened(Lorg/eclipse/jetty/io/Connection;)V,jetty-server-9.4.26.v20200117,3
org.eclipse.jetty.server.Response::setContentType(Ljava/lang/String;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.MimeTypes$Type::getContentTypeField()Lorg/eclipse/jetty/http/HttpField;,org.eclipse.jetty.http.MimeTypes$Type::getContentTypeField()Lorg/eclipse/jetty/http/HttpField;,jetty-http-9.4.26.v20200117,28
org.eclipse.jetty.servlet.ServletHolder::handle(Lorg/eclipse/jetty/server/Request;Ljavax/servlet/ServletRequest;Ljavax/servlet/ServletResponse;)V,jetty-servlet-9.4.26.v20200117,javax.servlet.Servlet::service(Ljavax/servlet/ServletRequest;Ljavax/servlet/ServletResponse;)V,org.jsoup.integration.servlets.Deflateservlet::service(Ljavax/servlet/ServletRequest;Ljavax/servlet/ServletResponse;)V,org.jsoup.integration.servlets,1
org.eclipse.jetty.server.HttpConnection$SendCallback::release()Lorg/eclipse/jetty/util/Callback;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.io.ByteBufferPool::release(Ljava/nio/ByteBuffer;)V,org.eclipse.jetty.io.ArrayByteBufferPool::release(Ljava/nio/ByteBuffer;)V,jetty-io-9.4.26.v20200117,56
org.eclipse.jetty.util.component.ContainerLifeCycle::doStart()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::doStart()V,org.eclipse.jetty.server.HttpConnectionFactory::doStart()V,jetty-server-9.4.26.v20200117,1
org.jsoup.select.NodeTraversor::filter(Lorg/jsoup/select/NodeFilter;Lorg/jsoup/nodes/Node;)Lorg/jsoup/select/NodeFilter$FilterResult;,jsoup-1.13.1,org.jsoup.select.NodeFilter::head(Lorg/jsoup/nodes/Node;I)Lorg/jsoup/select/NodeFilter$FilterResult;,org.jsoup.select.TraversorTest$4::head(Lorg/jsoup/nodes/Node;I)Lorg/jsoup/select/NodeFilter$FilterResult;,org.jsoup.select,6
org.eclipse.jetty.http.HttpParser::parsedHeader()V,jetty-http-9.4.26.v20200117,org.eclipse.jetty.http.HttpParser$HttpHandler::parsedHeader(Lorg/eclipse/jetty/http/HttpField;)V,org.eclipse.jetty.server.HttpChannelOverHttp::parsedHeader(Lorg/eclipse/jetty/http/HttpField;)V,jetty-server-9.4.26.v20200117,309
org.eclipse.jetty.server.HttpConnection::parseRequestBuffer()Z,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpParser::parseNext(Ljava/nio/ByteBuffer;)Z,org.eclipse.jetty.http.HttpParser::parseNext(Ljava/nio/ByteBuffer;)Z,jetty-http-9.4.26.v20200117,148
org.eclipse.jetty.server.HttpChannelOverHttp::parsedHeader(Lorg/eclipse/jetty/http/HttpField;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpURI::setAuthority(Ljava/lang/String;I)V,org.eclipse.jetty.http.HttpURI::setAuthority(Ljava/lang/String;I)V,jetty-http-9.4.26.v20200117,56
org.eclipse.jetty.util.component.AbstractLifeCycle::stop()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::setStopping()V,org.eclipse.jetty.server.HttpConnectionFactory::setStopping()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.server.HttpConnection::abort(Ljava/lang/Throwable;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,1
org.eclipse.jetty.server.HttpChannelOverHttp::startRequest(Ljava/lang/String;Ljava/lang/String;Lorg/eclipse/jetty/http/HttpVersion;)Z,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpURI::parseRequestTarget(Ljava/lang/String;Ljava/lang/String;)V,org.eclipse.jetty.http.HttpURI::parseRequestTarget(Ljava/lang/String;Ljava/lang/String;)V,jetty-http-9.4.26.v20200117,56
org.eclipse.jetty.server.handler.AbstractHandlerContainer::getChildHandlers()[Lorg/eclipse/jetty/server/Handler;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.server.handler.AbstractHandlerContainer::expandChildren(Ljava/util/List;Ljava/lang/Class;)V,org.eclipse.jetty.servlet.ServletHandler::expandChildren(Ljava/util/List;Ljava/lang/Class;)V,jetty-servlet-9.4.26.v20200117,1
org.eclipse.jetty.server.Request::isHead()Z,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.MetaData$Request::getMethod()Ljava/lang/String;,org.eclipse.jetty.http.MetaData$Request::getMethod()Ljava/lang/String;,jetty-http-9.4.26.v20200117,119
org.eclipse.jetty.io.SelectorManager::connectionOpened(Lorg/eclipse/jetty/io/Connection;)V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.io.Connection::onOpen()V,org.eclipse.jetty.server.HttpConnection::onOpen()V,jetty-server-9.4.26.v20200117,3
org.eclipse.jetty.server.Request::setMetaData(Lorg/eclipse/jetty/http/MetaData$Request;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.MetaData$Request::getURI()Lorg/eclipse/jetty/http/HttpURI;,org.eclipse.jetty.http.MetaData$Request::getURI()Lorg/eclipse/jetty/http/HttpURI;,jetty-http-9.4.26.v20200117,56
org.eclipse.jetty.server.Request::extractQueryParameters()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpURI::hasQuery()Z,org.eclipse.jetty.http.HttpURI::hasQuery()Z,jetty-http-9.4.26.v20200117,53
org.eclipse.jetty.servlet.ServletHandler::doHandle(Ljava/lang/String;Lorg/eclipse/jetty/server/Request;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,jetty-servlet-9.4.26.v20200117,org.eclipse.jetty.server.Request::setHandled(Z)V,org.eclipse.jetty.server.Request::setHandled(Z)V,jetty-server-9.4.26.v20200117,56
org.eclipse.jetty.io.ManagedSelector::createEndPoint(Ljava/nio/channels/SelectableChannel;Ljava/nio/channels/SelectionKey;)V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,3
org.eclipse.jetty.io.ChannelEndPoint::fill(Ljava/nio/ByteBuffer;)I,jetty-io-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,147
org.eclipse.jetty.servlet.ServletHolder::handle(Lorg/eclipse/jetty/server/Request;Ljavax/servlet/ServletRequest;Ljavax/servlet/ServletResponse;)V,jetty-servlet-9.4.26.v20200117,javax.servlet.Servlet::service(Ljavax/servlet/ServletRequest;Ljavax/servlet/ServletResponse;)V,org.jsoup.integration.servlets.FileServlet::service(Ljavax/servlet/ServletRequest;Ljavax/servlet/ServletResponse;)V,org.jsoup.integration.servlets,5
org.eclipse.jetty.server.HttpInput::read([BII)I,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,337
org.eclipse.jetty.io.FillInterest::fillable()Z,jetty-io-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,33
org.eclipse.jetty.util.component.ContainerLifeCycle::remove(Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;)Z,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::unmanage(Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;)V,org.eclipse.jetty.server.ServerConnector$ServerConnectorManager::unmanage(Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;)V,jetty-server-9.4.26.v20200117,4
org.eclipse.jetty.server.HttpChannelOverHttp::headerComplete()Z,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpParser::getContentLength()J,org.eclipse.jetty.http.HttpParser::getContentLength()J,jetty-http-9.4.26.v20200117,56
org.eclipse.jetty.util.component.ContainerLifeCycle::doStop()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::doStop()V,org.eclipse.jetty.io.ManagedSelector::doStop()V,jetty-io-9.4.26.v20200117,4
org.eclipse.jetty.io.AbstractConnection::fillInterested()V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.io.AbstractConnection::getEndPoint()Lorg/eclipse/jetty/io/EndPoint;,org.eclipse.jetty.server.HttpConnection::getEndPoint()Lorg/eclipse/jetty/io/EndPoint;,jetty-server-9.4.26.v20200117,33
org.eclipse.jetty.server.HttpOutput::close()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.SharedBlockingCallback$Blocker::block()V,org.eclipse.jetty.util.SharedBlockingCallback$Blocker::block()V,jetty-util-9.4.26.v20200117,1
org.eclipse.jetty.servlet.ServletHandler::getMappedServlet(Ljava/lang/String;)Lorg/eclipse/jetty/http/pathmap/MappedResource;,jetty-servlet-9.4.26.v20200117,org.eclipse.jetty.http.pathmap.PathMappings::getMatch(Ljava/lang/String;)Lorg/eclipse/jetty/http/pathmap/MappedResource;,org.eclipse.jetty.http.pathmap.PathMappings::getMatch(Ljava/lang/String;)Lorg/eclipse/jetty/http/pathmap/MappedResource;,jetty-http-9.4.26.v20200117,56
org.eclipse.jetty.http.MimeTypes::lambda$static$1(Ljava/util/Properties;Ljava/lang/String;)V,jetty-http-9.4.26.v20200117,org.eclipse.jetty.util.StringUtil::asciiToLowerCase(Ljava/lang/String;)Ljava/lang/String;,org.eclipse.jetty.util.StringUtil::asciiToLowerCase(Ljava/lang/String;)Ljava/lang/String;,jetty-util-9.4.26.v20200117,196
org.eclipse.jetty.util.component.AbstractLifeCycle::start()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::setStarted()V,org.eclipse.jetty.server.ServerConnector::setStarted()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.util.component.ContainerLifeCycle::doStart()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.LifeCycle::isStopped()Z,org.eclipse.jetty.server.ServerConnector::isStopped()Z,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.util.component.ContainerLifeCycle::addBean(Ljava/lang/Object;Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Managed;)Z,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::unmanage(Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;)V,org.eclipse.jetty.server.ServerConnector::unmanage(Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;)V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.server.Server::getDateField()Lorg/eclipse/jetty/http/HttpField;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.thread.Locker$Lock::close()V,org.eclipse.jetty.util.thread.Locker$Lock::close()V,jetty-util-9.4.26.v20200117,5
org.eclipse.jetty.server.Request::extractContentParameters()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpFields::get(Lorg/eclipse/jetty/http/HttpHeader;)Ljava/lang/String;,org.eclipse.jetty.http.HttpFields::get(Lorg/eclipse/jetty/http/HttpHeader;)Ljava/lang/String;,jetty-http-9.4.26.v20200117,5
org.eclipse.jetty.server.Response::isMutable()Z,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.AtomicBiInteger::get()J,org.eclipse.jetty.util.AtomicBiInteger::get()J,jetty-util-9.4.26.v20200117,89
org.junit.runner.notification.SynchronizedRunListener::testFinished(Lorg/junit/runner/Description;)V,junit-4.12,org.junit.runner.notification.RunListener::testFinished(Lorg/junit/runner/Description;)V,org.apache.maven.surefire.common.junit4.JUnit4RunListener::testFinished(Lorg/junit/runner/Description;)V,org.apache.maven.surefire.common.junit4,771
org.eclipse.jetty.server.Request::getRequestURI()Ljava/lang/String;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.MetaData$Request::getURI()Lorg/eclipse/jetty/http/HttpURI;,org.eclipse.jetty.http.MetaData$Request::getURI()Lorg/eclipse/jetty/http/HttpURI;,jetty-http-9.4.26.v20200117,21
org.eclipse.jetty.util.component.AbstractLifeCycle::start()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::setStarted()V,org.eclipse.jetty.server.handler.ErrorHandler::setStarted()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.util.component.ContainerLifeCycle::doStart()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.LifeCycle::isStopped()Z,org.eclipse.jetty.server.ServerConnector$ServerConnectorManager::isStopped()Z,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.server.AbstractConnector$Acceptor::run()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.thread.Locker::lock()Lorg/eclipse/jetty/util/thread/Locker$Lock;,org.eclipse.jetty.util.thread.Locker::lock()Lorg/eclipse/jetty/util/thread/Locker$Lock;,jetty-util-9.4.26.v20200117,4
org.eclipse.jetty.io.AbstractEndPoint::onOpen()V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,3
org.eclipse.jetty.util.SharedBlockingCallback$Blocker::block()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.SharedBlockingCallback::getIdleTimeout()J,org.eclipse.jetty.server.HttpOutput$WriteBlocker::getIdleTimeout()J,jetty-server-9.4.26.v20200117,9
org.eclipse.jetty.server.HttpChannelOverHttp::headerComplete()Z,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpParser::isChunking()Z,org.eclipse.jetty.http.HttpParser::isChunking()Z,jetty-http-9.4.26.v20200117,45
org.eclipse.jetty.server.HttpChannel::onRequest(Lorg/eclipse/jetty/http/MetaData$Request;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,56
org.eclipse.jetty.server.HttpChannelOverHttp::headerComplete()Z,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.MetaData$Request::getHttpVersion()Lorg/eclipse/jetty/http/HttpVersion;,org.eclipse.jetty.http.MetaData$Request::getHttpVersion()Lorg/eclipse/jetty/http/HttpVersion;,jetty-http-9.4.26.v20200117,56
javax.servlet.http.HttpServlet::service(Ljavax/servlet/ServletRequest;Ljavax/servlet/ServletResponse;)V,javax.servlet-api-3.1.0,javax.servlet.http.HttpServlet::service(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,org.jsoup.integration.servlets.FileServlet::service(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,org.jsoup.integration.servlets,5
org.eclipse.jetty.http.HostPortHttpField::getPort()I,jetty-http-9.4.26.v20200117,org.eclipse.jetty.util.HostPort::getPort()I,org.eclipse.jetty.util.HostPort::getPort()I,jetty-util-9.4.26.v20200117,56
